lat,lng,ionity
53.1296,8.19702,0
53.0583,8.41496,0
48.2288,11.589,0
53.7863,10.42,0
47.8304,11.9059,0
50.3853,7.27375,0
50.9245,6.85009,0
49.936,7.94118,0
49.9618,7.76945,0
48.6088,9.62883,0
51.1239,6.97805,0
50.4136,7.94812,0
48.909,8.64792,0
49.9056,8.51609,0
48.8658,8.24857,0
49.1436,8.55745,0
50.2037,8.64965,0
49.8944,8.60528,0
50.4634,8.72116,0
50.927,6.83996,0
53.5681,9.90074,0
51.7012,9.93817,0
52.1288,10.0469,0
51.4593,9.86856,0
53.7414,9.94693,0
54.095,9.9327,0
49.5521,8.18457,0
49.5615,8.55849,0
50.0042,8.48342,0
51.2874,12.1327,0
52.1991,12.8815,0
48.1705,11.4197,0
50.0584,8.64704,0
49.9911,9.17131,0
48.9811,10.194,0
49.3706,7.3622,0
51.3567,9.27898,0
50.3327,8.92481,0
53.6133,10.2326,0
48.6886,11.737,0
50.0272,11.6056,0
48.24,11.6389,0
48.0661,10.8644,0
51.849,7.00627,0
50.8297,9.57508,0
50.0471,9.05324,0
50.6104,8.82114,0
50.7131,10.9606,0
53.3086,8.61909,0
51.326,6.83511,0
48.6679,9.36277,0
50.6901,7.27067,0
50.3029,8.2346,0
49.9692,8.21994,0
49.6677,11.4687,0
53.2302,12.2125,0
52.313,13.6642,0
51.551,12.1898,0
48.4664,11.5877,0
52.8514,9.55796,0
49.4235,11.6953,0
50.9656,7.35673,0
51.584,7.38771,0
51.5145,7.21555,0
53.4633,10.0256,0
51.5937,8.48354,0
52.2895,12.4584,0
48.5456,9.64464,0
53.0232,8.80288,0
50.8637,6.712,0
50.965,6.36344,0
53.7095,13.3295,0
52.7672,9.66605,0
52.9538,13.8075,0
52.2435,8.13405,0
47.6782,7.52354,0
50.5612,10.7302,0
48.4312,8.74752,0
51.0012,13.2044,0
50.362,7.47811,0
50.9091,12.9769,0
49.9221,10.9267,0
51.2079,7.03844,0
52.1285,8.73637,0
48.8849,9.14541,0
49.4324,7.5154,0
49.4615,7.45438,0
51.854,7.29178,0
52.7001,13.2744,0
50.3341,7.41417,0
52.9158,8.45259,0
49.1819,9.22512,0
51.6952,7.9699,0
53.7151,9.7591,0
49.7042,11.4666,0
49.5668,10.9434,0
51.4435,11.5414,0
48.4016,10.9839,0
48.4145,10.8783,0
49.1563,12.1098,0
51.8883,12.3996,0
49.8171,9.56174,0
50.3699,11.8939,0
50.8183,12.6484,0
52.4249,8.03121,0
49.8561,12.1796,0
49.2491,8.85621,0
51.3984,10.3395,0
51.3975,10.3469,0
53.1815,7.29533,0
51.0834,13.2786,0
51.8942,11.6889,0
53.8762,11.5394,0
49.9234,10.9018,0
49.9122,9.99765,0
49.7788,6.84497,0
51.9187,8.61766,0
52.5898,7.17964,0
50.836,9.57928,0
50.9099,9.57857,0
50.3697,11.7912,0
50.013,10.9443,0
49.2272,10.2813,0
49.8139,10.0433,0
50.0209,10.3254,0
48.1056,10.1282,0
48.1093,10.1239,0
51.1719,13.8561,0
49.7001,8.21093,0
51.4776,6.81412,0
52.259,9.31,0
51.6728,7.68078,0
48.1563,7.75867,0
53.1131,9.98501,0
51.2417,12.2157,0
53.2959,7.48078,0
53.5287,10.1346,0
52.4277,13.5178,0
50.3722,11.792,0
54.2842,10.8767,0
51.6959,7.66732,0
48.4017,7.85435,0
48.9286,11.4643,0
49.6687,8.26852,0
49.7744,8.11075,0
48.9922,12.2436,0
48.9607,12.5397,0
51.1401,6.61726,0
49.4217,7.56156,0
52.3086,13.2804,0
49.4292,11.6496,0
47.8894,11.7362,0
52.8122,8.21058,0
51.0848,6.8137,0
52.3113,10.8158,0
52.2075,13.609,0
53.8204,11.3322,0
51.2232,14.9067,0
49.3552,10.2194,0
49.9825,11.0421,0
52.2168,11.0743,0
51.9984,10.1562,0
54.0294,9.44403,0
51.1236,9.47935,0
50.3192,7.50165,0
47.9267,10.2117,0
48.028,10.3261,0
50.0997,6.86537,0
52.5859,7.17947,0
52.3387,12.6454,0
51.9291,8.53091,0
51.4887,6.83549,0
53.5845,13.4158,0
49.7489,8.08599,0
53.3679,11.7229,0
51.2626,12.7015,0
47.6412,10.528,0
49.3291,6.8155,0
49.2864,12.1405,0
49.2747,11.599,0
48.4364,11.9511,0
50.7784,7.24202,0
50.7794,12.8235,0
51.4968,8.98937,0
50.0208,6.63629,0
49.8608,6.80616,0
52.2581,7.76826,0
49.4089,9.47344,0
49.6501,8.60968,0
52.2317,8.81721,0
51.7121,11.717,0
49.8915,8.1842,0
53.6173,12.3758,0
52.2082,7.83145,0
51.1598,7.22938,0
50.7018,7.06513,0
53.1837,13.9303,0
50.084,9.98811,0
50.0473,10.0603,0
51.5836,7.39705,0
48.4027,8.72732,0
51.0335,13.2864,0
49.7387,12.1546,0
52.1972,7.11864,0
51.4269,12.2061,0
48.6128,10.2068,0
51.542,8.02232,0
49.1567,9.3142,0
49.1611,9.34246,0
48.1972,11.926,0
52.624,13.5635,0
50.4439,7.66467,0
50.761,7.11282,0
49.3489,6.93507,0
50.9494,11.2449,0
52.076,8.24863,0
50.7492,9.62876,0
51.5722,7.12828,0
49.3781,10.2159,0
50.8919,11.8797,0
50.9681,7.03094,0
50.2001,9.1401,0
51.5354,13.9084,0
49.5595,9.61659,0
51.1103,11.9558,0
49.168,11.2625,0
51.485,6.79307,0
51.8409,13.9213,0
50.6807,8.2844,0
52.2445,13.59,0
50.5792,10.483,0
50.5225,10.4694,0
52.3035,12.9753,0
53.1922,9.28322,0
53.0192,9.06453,0
52.7,13.2686,0
53.498,11.0902,0
52.3904,9.95727,0
53.8423,12.2857,0
50.893,6.64138,0
47.886,10.0414,0
51.7757,11.5177,0
48.6174,12.2876,0
50.9097,10.5912,0
53.3014,9.53734,0
52.612,13.5744,0
49.7695,10.4815,0
50.6116,8.41659,0
49.731,10.7209,0
52.5796,13.2959,0
52.5931,13.2869,0
51.5331,7.85724,0
50.9659,7.69926,0
51.4744,7.13665,0
51.3457,11.923,0
48.6461,12.4332,0
51.1048,13.7285,0
53.2629,7.54464,0
50.9061,10.6082,0
52.8031,12.7945,0
50.7605,9.36275,0
51.4564,7.55867,0
49.1773,11.7527,0
51.5596,6.80831,0
51.4697,7.59788,0
51.327,11.248,0
50.4425,12.1584,0
50.944,11.2982,0
51.33,11.2514,0
53.8721,11.6445,0
53.486,11.2716,0
49.3318,11.0587,0
48.2478,12.3567,0
54.0799,12.7521,0
49.3335,11.0608,0
54.0762,12.8779,0
52.9078,12.735,0
50.7488,7.06501,0
