lat,lng,ionity
53.1296,8.19702,0
53.6181,10.2341,0
53.5028,10.0393,0
51.0863,7.13298,0
51.0213,7.01229,0
49.1521,8.56252,0
49.5365,11.0374,0
50.9065,10.6148,0
51.321,9.28412,0
48.2287,7.74998,0
52.9143,8.41957,0
51.7336,9.97255,0
52.1855,11.4478,0
53.3817,11.6189,0
49.5926,10.9973,0
50.0605,10.1503,0
50.1447,10.1567,0
52.6448,13.5673,0
52.9496,9.87842,0
50.4995,12.2004,0
52.1217,13.6465,0
52.294,13.5582,0
49.8188,9.55505,0
51.4028,10.4381,0
50.836,9.57928,0
50.169,11.7457,0
52.5209,12.9647,0
50.8941,12.9448,0
50.4457,11.8021,0
50.8534,9.71885,0
48.4129,10.4433,0
51.4916,6.81684,0
49.5856,10.9268,0
50.9444,9.53417,0
52.1712,11.493,0
53.1963,12.2764,0
48.8231,8.89113,0
49.7521,9.93397,0
51.6342,12.1963,0
49.2542,10.4396,0
51.1726,12.0003,0
53.111,9.2016,0
51.3701,11.9124,0
49.3245,8.62983,0
49.1957,9.10182,0
49.7009,8.20572,0
51.7051,12.2119,0
48.5129,9.83081,0
