lat,lng,ionity
59.9309,10.867,0
51.451,-1.47549,0
58.0579,14.5114,0
58.8586,17.2112,0
58.7553,16.6068,0
48.2206,2.76869,0
50.4888,3.97799,0
45.2685,5.62809,0
48.6962,12.6748,0
44.7599,4.79528,0
52.5121,-1.75107,0
48.775,11.4609,0
48.8159,11.4675,0
53.0064,8.70993,0
49.6183,6.08348,0
49.0997,6.12788,0
47.2201,4.59621,0
50.9167,4.03632,0
59.1312,11.2671,0
48.1651,11.7429,0
53.6908,10.3207,0
55.1719,11.9584,0
58.4811,15.8782,0
59.2888,17.9544,0
50.9245,6.85009,0
51.0377,6.98607,0
51.4382,7.03341,0
51.4433,7.4929,0
51.2658,7.24719,0
50.9804,6.85228,0
50.0023,5.22252,0
51.678,0.0232406,0
51.2881,0.130954,0
52.3419,-1.78966,0
52.0562,-0.693454,0
52.0856,-0.751311,0
51.4928,-0.535787,0
52.552,-1.92572,0
52.0012,-2.12265,0
51.6343,-2.45517,0
52.9797,-2.23048,0
52.9929,-2.28303,0
53.4187,-2.54539,0
53.5926,-2.69395,0
53.7879,-2.6566,0
54.239,-2.71304,0
56.1477,12.9386,0
56.1887,13.0477,0
57.8119,14.2716,0
57.6949,14.1575,0
51.0755,-1.29273,0
51.2654,-2.92237,0
51.4852,-1.56542,0
51.5093,-2.51568,0
53.5537,-1.52369,0
51.1714,-2.97958,0
53.4355,-2.49253,0
53.4346,-2.50671,0
51.56,-3.04305,0
51.5307,-3.2315,0
52.8386,-1.29625,0
53.6154,-0.982735,0
54.6502,-2.75446,0
58.3249,15.0891,0
55.3166,-3.46171,0
50.4538,7.77738,0
57.7243,12.014,0
50.4839,7.75323,0
48.1318,15.9722,0
47.8354,16.182,0
51.4058,6.8037,0
51.5345,6.82717,0
59.1584,17.6464,0
59.409,17.8585,0
48.2092,11.4822,0
47.4138,8.42279,0
49.2232,8.60388,0
52.5116,13.2862,0
49.3437,7.30424,0
51.9145,7.5498,0
49.8944,8.60528,0
50.1984,8.6409,0
52.3004,13.0714,0
54.0043,9.93314,0
49.527,8.06783,0
49.5503,8.3885,0
49.7409,8.54336,0
50.0058,8.48642,0
51.3147,6.22471,0
50.0523,8.62122,0
49.7252,12.8892,0
48.1795,11.4313,0
49.4106,11.1959,0
48.6091,13.3662,0
53.4727,-6.20302,0
50.488,4.60539,0
49.0698,6.91381,0
47.1718,7.58954,0
43.4797,-0.778821,0
51.4404,6.60266,0
43.6121,3.94113,0
45.3257,5.59873,0
44.426,26.864,0
44.6668,4.79707,0
51.5121,7.65349,0
49.8665,14.7833,0
54.0134,-1.3794,0
54.304,-1.56992,0
47.438,13.2392,0
45.8615,3.50707,0
46.8299,6.85208,0
49.0913,10.2095,0
53.8761,11.5291,0
50.5789,5.20684,0
43.2678,-2.27015,0
49.5365,11.0374,0
48.153,17.1813,0
49.5931,7.96295,0
43.6178,10.3567,0
34.7127,33.129,0
50.6695,5.50237,0
48.7456,6.15368,0
51.2577,12.7391,0
50.8531,12.8538,0
43.5132,5.4713,0
43.5277,5.40025,0
43.3853,5.60268,0
51.3567,9.27898,0
50.3327,8.92481,0
48.0424,13.9939,0
45.4069,4.8194,0
47.8205,12.0119,0
38.1037,-1.03205,0
37.2946,-3.45226,0
38.2593,-0.75654,0
39.1016,-0.52939,0
39.4343,-0.534606,0
47.0568,4.90713,0
43.3765,3.41309,0
49.5952,8.63112,0
45.5636,9.03113,0
45.6662,9.66081,0
45.9366,6.1153,0
49.3444,1.04838,0
40.1531,15.7477,0
49.3717,11.1283,0
49.2069,9.6354,0
47.4235,8.65247,0
46.9582,18.1564,0
43.8534,11.118,0
46.0371,14.4565,0
49.5155,7.38273,0
51.849,7.00627,0
50.689,5.62628,0
46.9222,13.5824,0
45.7701,5.08355,0
49.1616,9.30064,0
49.4526,7.82329,0
46.9927,15.4027,0
50.1635,9.01848,0
50.8931,10.9667,0
42.8678,-2.31253,0
45.3458,6.30292,0
52.9643,-1.26392,0
50.7894,7.14994,0
48.0301,10.513,0
52.3407,7.26535,0
52.2907,7.54027,0
52.5123,8.09549,0
52.9534,8.18097,0
49.4079,11.3471,0
40.361,-3.68128,0
57.7727,11.9968,0
48.1794,13.8642,0
52.3379,10.2314,0
44.984,-0.428166,0
47.0121,15.4075,0
47.6737,18.1115,0
49.3196,7.11269,0
47.4235,9.23126,0
45.5683,9.35036,0
48.1274,16.387,0
48.7833,16.9253,0
59.9371,17.6608,0
40.4629,-3.88352,0
40.5031,-3.71799,0
39.2385,-3.41218,0
40.3616,-3.80035,0
49.6884,3.47083,0
48.9736,4.28445,0
47.788,5.22203,0
48.1142,4.7759,0
52.3952,12.841,0
47.2374,5.26504,0
40.4996,-3.66188,0
48.9532,3.0446,0
55.6335,12.6645,0
46.6378,14.4535,0
46.8513,14.8352,0
43.6668,7.19287,0
38.8868,-9.05556,0
43.4012,6.36637,0
38.664,-8.89501,0
55.7659,12.9873,0
51.7341,9.97457,0
49.3685,17.097,0
41.0186,-8.58156,0
41.0061,-8.58223,0
43.5182,-5.69489,0
49.0198,8.47046,0
40.7311,-4.1962,0
40.7442,-4.2918,0
40.7321,-4.19724,0
41.2353,-8.56514,0
51.2205,4.45077,0
40.2392,32.5095,0
47.6616,1.93044,0
38.9078,-9.0764,0
49.9601,10.8841,0
38.0438,-3.98733,0
46.0243,14.4284,0
46.1071,14.4705,0
47.1841,15.9974,0
48.0716,14.0476,0
43.3444,-4.1407,0
46.6795,19.8217,0
48.0211,14.0663,0
52.478,13.3331,0
47.3859,11.7704,0
43.3997,-3.25611,0
51.5541,6.97486,0
51.944,11.6913,0
51.1614,4.23753,0
39.4753,-8.63002,0
49.4697,35.4925,0
49.7381,10.7906,0
52.6749,9.69302,0
51.2427,12.8584,0
42.9125,-1.8357,0
39.7106,-8.91667,0
51.4942,6.62709,0
46.5327,14.0309,0
47.1143,9.18896,0
52.4941,13.7533,0
52.4391,13.7985,0
48.388,11.7808,0
51.1652,6.64882,0
48.003,0.311228,0
47.3293,1.5041,0
45.357,1.92949,0
45.7308,2.69966,0
45.1528,1.16512,0
50.558,10.7306,0
53.7095,13.3295,0
47.4732,14.5828,0
37.6432,-1.7389,0
49.7394,9.99771,0
59.4958,17.7445,0
41.803,-4.58826,0
43.3977,6.35514,0
50.897,11.9757,0
40.7097,30.3826,0
40.7858,31.2724,0
40.4372,32.4136,0
52.8494,13.6667,0
43.3874,-5.63636,0
43.4365,-5.04615,0
45.5151,9.11076,0
45.1688,8.49052,0
42.0757,-7.70873,0
42.5149,-8.66425,0
42.0153,-6.30528,0
41.9496,-7.34842,0
52.3113,10.8124,0
38.1542,-1.29275,0
52.2321,11.8884,0
52.2918,12.4611,0
47.1736,9.48545,0
47.3575,9.60757,0
50.1655,6.88635,0
52.2827,9.34857,0
38.5789,-1.68491,0
45.8753,12.3433,0
47.6695,-0.262164,0
46.5723,13.8335,0
47.1528,8.43123,0
39.8323,-2.49267,0
40.0487,-3.06564,0
39.2268,-2.18933,0
43.2983,-5.82497,0
49.0751,6.11103,0
49.0342,4.44396,0
