lat,lng,ionity
58.2938,14.916,0
55.396,10.1821,0
58.7553,16.6068,0
51.5696,-2.66562,0
51.601,-2.93186,0
48.2313,11.5424,0
48.3661,11.7391,0
52.5121,-1.75107,0
52.352,-2.0707,0
53.9601,9.49119,0
48.4266,11.5896,0
53.0064,8.70993,0
49.3476,6.11074,0
49.0429,7.02951,0
45.5637,5.34861,0
45.6762,5.05276,0
50.5302,4.87777,0
50.4912,4.8977,0
50.8775,4.26917,0
55.7658,12.9877,0
48.1651,11.7429,0
55.3278,12.0374,0
53.9045,10.6851,0
53.9521,10.7474,0
54.7915,11.6482,0
59.3428,18.0097,0
53.6873,-1.55581,0
47.8205,12.0144,0
59.2891,17.9866,0
50.9245,6.85009,0
50.9291,6.84724,0
51.037,6.96644,0
51.2929,6.898,0
57.7166,12.9522,0
50.2406,7.51416,0
49.3313,8.50299,0
51.5553,6.98033,0
51.317,7.2668,0
50.8757,-1.2588,0
45.4684,8.67348,0
45.4704,8.44853,0
52.7554,-1.27425,0
51.6826,-0.0589929,0
51.2728,0.0485371,0
52.5152,-1.8682,0
52.3044,-1.12021,0
52.4708,-1.5401,0
52.6287,-2.04746,0
51.7435,-1.099,0
52.0676,-1.31037,0
52.0547,0.191377,0
51.4895,-0.551415,0
51.502,-0.609601,0
51.427,-0.862446,0
53.3591,-2.50832,0
53.205,-2.38772,0
53.2982,-2.39997,0
52.3357,-2.08481,0
51.932,-2.1363,0
51.7961,-2.29185,0
51.6612,-2.41939,0
51.6343,-2.45517,0
51.5443,-2.54649,0
51.5572,-2.55679,0
52.6355,-1.80766,0
52.8769,-2.16472,0
52.9719,-2.22585,0
53.4187,-2.54539,0
53.4427,-2.58713,0
53.468,-2.63087,0
53.5853,-2.69379,0
53.6346,-2.69147,0
53.7879,-2.6566,0
53.8124,-2.70495,0
53.9807,-2.77978,0
48.2365,11.3428,0
56.0878,12.7922,0
60.416,25.6572,0
60.4175,25.697,0
56.2815,13.3378,0
56.2871,13.3463,0
57.767,14.189,0
52.2321,-1.02358,0
60.4625,26.2016,0
51.3168,-0.755138,0
51.1203,-1.25281,0
51.4423,-1.07013,0
51.4968,-2.6842,0
51.5475,-1.85972,0
51.1627,-0.131991,0
53.5,-1.48082,0
58.7542,16.7378,0
53.6811,-0.984495,0
53.7284,-1.46583,0
53.7464,-1.63198,0
51.099,-2.99752,0
53.4355,-2.49253,0
51.5307,-3.2315,0
53.0597,-1.26497,0
53.428,-1.24816,0
53.4757,-1.15666,0
53.5435,-1.01789,0
54.7929,-2.86815,0
54.3284,-2.62642,0
53.4876,-2.11586,0
53.5168,-2.13892,0
53.7162,-2.48577,0
53.6032,-2.57521,0
53.5452,-0.565384,0
55.2264,-3.41296,0
55.3166,-3.46171,0
55.9882,-3.67431,0
60.502,17.3135,0
55.8757,-4.19818,0
55.8873,-4.07967,0
51.0213,-3.05981,0
51.516,-3.50502,0
50.8893,7.0927,0
51.037,7.00886,0
58.4341,15.6833,0
58.4801,15.8678,0
50.4489,7.854,0
55.8078,-4.33481,0
51.2584,6.91444,0
48.0832,16.3331,0
48.1879,15.4131,0
48.1259,14.8214,0
48.1935,14.225,0
53.4227,-6.22008,0
48.1994,13.6413,0
48.0204,16.3564,0
47.8603,16.1862,0
59.3669,18.0204,0
59.4654,17.9112,0
58.2298,14.6766,0
59.6195,17.4004,0
59.409,17.8585,0
48.7852,9.01489,0
48.8457,9.11607,0
48.1426,11.7656,0
58.8563,17.2085,0
48.9441,8.49982,0
50.9084,7.00082,0
48.6469,8.03031,0
47.528,7.6831,0
47.4525,8.22259,0
47.6115,7.59323,0
47.909,7.58955,0
49.4489,8.6464,0
49.8562,8.60043,0
49.9086,8.60783,0
49.8108,8.62868,0
49.3534,8.63136,0
47.4547,8.3213,0
48.7487,7.91807,0
51.701,7.1473,0
51.9012,7.49223,0
50.1094,8.60249,0
50.1322,8.59025,0
59.3159,15.4434,0
50.5778,8.70939,0
53.7441,9.94774,0
53.4688,9.92242,0
52.8529,9.69755,0
52.8888,9.76456,0
53.3683,10.0318,0
53.4638,9.92792,0
53.7414,9.94693,0
54.4849,9.531,0
49.527,8.07669,0
49.4423,7.65728,0
49.415,7.52131,0
49.5503,8.3885,0
49.3626,8.54642,0
49.4566,8.54123,0
49.5615,8.55849,0
46.1846,6.08296,0
50.0042,8.48342,0
46.4667,6.33845,0
46.3913,6.20684,0
50.1937,8.65315,0
49.9907,9.02088,0
51.6056,12.1847,0
52.1576,12.7807,0
51.6094,12.186,0
52.1259,10.0544,0
51.501,-2.36189,0
47.126,5.38623,0
47.1189,5.38562,0
46.9907,5.50211,0
48.2318,11.6345,0
49.8028,12.1821,0
50.9264,13.0499,0
43.2846,-2.33149,0
52.4399,-1.43959,0
48.2027,15.6633,0
48.8101,8.92358,0
49.2271,8.9232,0
49.8025,8.5715,0
50.488,4.60539,0
48.9166,7.12077,0
49.5147,6.28831,0
47.1718,7.58954,0
54.7725,9.34648,0
43.6461,1.42171,0
43.4699,-0.750866,0
48.9701,1.86957,0
55.6856,12.3383,0
43.831,5.01214,0
44.4321,26.3611,0
44.4258,26.8628,0
44.426,26.864,0
50.5288,4.97753,0
60.1612,24.715,0
55.4537,11.8515,0
50.0571,14.2768,0
45.2848,5.52394,0
43.0504,-1.95747,0
51.311,9.29614,0
46.9443,7.36534,0
53.7843,10.705,0
50.5306,5.062,0
53.8607,-1.34613,0
54.0061,-1.37512,0
54.1856,-1.46032,0
54.304,-1.56992,0
48.3967,11.8566,0
46.7914,6.61906,0
45.6863,3.14571,0
45.856,3.81669,0
45.8805,3.62874,0
47.1385,5.50809,0
47.2332,5.89249,0
47.3743,6.37807,0
47.708,9.80605,0
47.4664,9.47934,0
47.3085,7.93241,0
46.5401,6.55966,0
46.704,6.57809,0
49.0913,10.2095,0
47.3046,7.91581,0
43.8469,5.85207,0
43.4826,3.68803,0
43.7193,1.56693,0
44.4976,3.23625,0
49.5402,11.0248,0
51.2961,7.06751,0
51.0166,6.4253,0
49.9127,8.19286,0
56.6587,12.9064,0
44.864,10.2387,0
44.6948,10.087,0
46.2016,11.1344,0
47.6261,7.60194,0
34.8158,33.3603,0
34.7127,33.129,0
60.3818,23.314,0
48.29,1.26732,0
48.2805,1.22169,0
48.0501,0.287714,0
48.6277,6.18202,0
45.3752,9.27964,0
48.7779,6.14452,0
49.1412,6.47495,0
49.0317,6.11408,0
49.1337,6.6564,0
43.2902,1.93994,0
36.2292,-5.35615,0
51.3111,12.5497,0
51.2417,12.8615,0
49.723,8.59382,0
53.4067,-6.30229,0
43.5277,5.40025,0
43.3843,5.60441,0
43.3236,5.59717,0
50.3286,9.47436,0
45.2736,5.90234,0
45.4939,6.05696,0
48.1536,14.1566,0
53.4049,-6.69621,0
50.714,6.11142,0
51.2164,-1.16507,0
55.6475,12.4232,0
53.5242,10.1294,0
55.6487,11.9264,0
44.9761,4.88495,0
48.3398,17.6339,0
48.3156,18.0076,0
45.3888,5.47098,0
37.3215,-3.29604,0
37.255,-3.48238,0
37.1896,-3.83383,0
37.3981,-2.98435,0
45.5728,5.60318,0
37.5986,-2.28021,0
38.2593,-0.75654,0
47.4065,6.44777,0
36.5059,-4.71182,0
39.0078,-0.567428,0
39.467,-0.550163,0
39.6979,-0.272405,0
41.4912,2.09327,0
41.6461,2.42207,0
43.3765,3.41309,0
44.9928,10.8508,0
43.6491,3.54428,0
49.5952,8.63112,0
44.3536,9.89669,0
45.5381,9.16661,0
47.3601,11.7043,0
50.1686,9.01732,0
49.582,10.9882,0
48.9029,17.9888,0
40.0775,15.8563,0
40.9306,14.5061,0
40.9042,14.408,0
49.4523,12.1932,0
50.987,13.1008,0
50.8641,12.8735,0
51.0715,13.6524,0
49.4086,11.5398,0
48.2577,11.3012,0
45.9098,14.2586,0
50.0013,11.2116,0
47.1462,18.4334,0
43.8534,11.118,0
57.6727,12.488,0
57.6746,12.3536,0
49.3999,11.9774,0
47.8292,12.6321,0
47.5097,8.92705,0
48.3629,16.0593,0
50.9923,-1.35989,0
50.689,5.62628,0
45.8412,15.7011,0
47.9331,10.0955,0
47.6803,9.78476,0
49.7691,9.58755,0
53.7199,-1.28934,0
47.3971,13.3955,0
52.2168,-2.15467,0
52.5134,-1.36786,0
51.4965,6.85851,0
46.0401,14.5762,0
48.5662,12.0926,0
46.6213,14.0175,0
50.3343,5.0157,0
50.1635,9.01848,0
50.9094,7.9131,0
53.3922,-2.27227,0
47.0923,15.727,0
47.0622,15.598,0
47.249,13.426,0
48.4325,10.2948,0
50.9477,-1.4702,0
49.7751,10.3523,0
53.1396,8.74292,0
45.3458,6.30292,0
57.7349,12.0894,0
50.845,4.71218,0
44.669,10.8402,0
35.0068,33.7251,0
50.9949,5.19172,0
52.9643,-1.26392,0
45.551,9.23453,0
51.1674,4.4136,0
57.3487,14.1041,0
52.2736,7.93058,0
52.8582,8.23189,0
52.2556,7.77853,0
52.8994,8.1659,0
52.2678,7.95856,0
49.849,10.0052,0
36.7562,-4.10809,0
50.8106,6.9865,0
49.3945,11.1939,0
49.4022,11.2904,0
49.1733,16.514,0
61.223,23.8387,0
40.3779,-3.64972,0
40.4268,-3.59783,0
53.4297,11.4987,0
57.7961,12.0056,0
49.7604,10.1051,0
54.4707,-1.66335,0
55.4555,11.8263,0
45.9628,-0.551308,0
44.7414,-0.709579,0
52.313,13.6642,0
40.6093,15.3826,0
40.4428,-3.7391,0
46.9977,15.4096,0
45.5725,9.01482,0
36.6678,-4.48045,0
47.7906,17.3259,0
49.196,5.86902,0
47.9293,14.0981,0
51.4109,12.3619,0
47.2791,10.9651,0
47.2536,11.3795,0
45.1368,5.32718,0
48.296,11.5788,0
48.1289,16.3594,0
50.025,14.2046,0
48.9508,16.7327,0
40.5406,-3.89204,0
40.6609,-4.09858,0
47.0166,7.49711,0
46.9513,7.32825,0
40.5031,-3.71799,0
40.3568,-3.82007,0
40.416,-3.72239,0
40.2473,-3.69001,0
46.2515,5.25844,0
40.394,-3.67384,0
49.8012,8.57078,0
40.3604,-3.7749,0
49.5634,3.75304,0
49.7822,3.33697,0
48.1142,4.7759,0
50.6915,12.7033,0
46.0674,5.8636,0
46.1585,5.65039,0
40.422,-3.83137,0
52.5755,12.9727,0
38.0813,-3.84511,0
50.9452,7.30343,0
47.278,5.14969,0
46.4927,5.31354,0
46.3133,5.26336,0
48.6426,16.9994,0
40.5414,-3.53531,0
51.0674,2.59728,0
51.5548,8.79615,0
43.7453,7.36645,0
40.4996,-3.66188,0
59.6335,17.8985,0
48.8428,2.0917,0
52.4407,-1.71282,0
49.1273,3.54309,0
49.1888,16.8772,0
51.5836,7.42713,0
46.7604,14.8149,0
51.5145,7.21555,0
55.9824,-3.5177,0
48.1462,11.3939,0
38.8955,-9.04779,0
43.4781,6.74213,0
38.664,-8.89501,0
38.5847,-8.84843,0
56.1961,12.8597,0
38.7864,-9.10123,0
49.1849,16.7221,0
51.5937,8.48354,0
51.4659,7.2879,0
41.0061,-8.58223,0
49.3704,0.712896,0
49.3375,0.376603,0
49.2322,-0.0638994,0
51.2225,14.9139,0
53.0113,8.6986,0
58.3595,11.8101,0
43.7286,7.26073,0
43.5184,-5.70934,0
50.316,9.43079,0
40.4629,-3.66678,0
46.4438,16.8158,0
43.3901,1.7204,0
40.7442,-4.2918,0
40.7163,-4.16378,0
40.7687,-4.43198,0
40.6921,-4.58576,0
41.8135,12.8081,0
41.7503,12.988,0
53.7038,-0.915863,0
40.5734,-8.56111,0
40.6894,-8.55972,0
41.5065,-8.46993,0
41.3361,-8.50895,0
51.2189,4.35181,0
40.7592,31.77,0
40.2392,32.5095,0
45.778,3.14084,0
45.9692,3.10017,0
38.8828,-9.19671,0
39.0611,-9.23959,0
48.0886,1.85192,0
38.8292,-9.19087,0
38.9111,-9.07268,0
38.7417,-9.27602,0
38.9078,-9.0764,0
41.4099,-8.37424,0
46.5083,2.63731,0
47.2884,2.04334,0
46.5095,2.62735,0
52.3412,12.7572,0
50.7485,7.07736,0
51.7468,0.140648,0
51.2107,4.48691,0
38.1912,-3.67589,0
60.4608,24.8482,0
45.7981,15.7846,0
46.0257,14.499,0
46.012,14.5631,0
43.4494,5.2397,0
43.4039,5.31327,0
49.0502,-0.720419,0
40.7622,30.0328,0
48.5927,17.7904,0
58.3505,11.82,0
58.6171,11.4534,0
48.0771,17.1012,0
52.503,13.2809,0
43.2659,-4.07442,0
47.6844,19.7113,0
47.6272,19.4411,0
53.0856,8.90182,0
46.5444,19.8855,0
46.9904,19.6094,0
47.1509,19.46,0
51.2495,4.25743,0
51.2427,4.23765,0
47.8778,20.8214,0
53.3552,-2.4924,0
47.2816,11.5497,0
38.4286,27.2347,0
38.1773,27.3124,0
47.3859,11.7704,0
51.2381,12.1358,0
43.4047,-3.41324,0
43.3617,-3.21755,0
43.4135,-3.5385,0
47.3111,11.1047,0
43.4375,-3.85929,0
51.944,11.6913,0
51.9407,11.6938,0
51.1668,4.24762,0
51.7352,11.6676,0
48.5457,9.64777,0
51.311,4.56142,0
54.0549,12.6361,0
52.1871,7.11299,0
52.7073,13.1052,0
40.6381,-7.34828,0
55.8296,9.70722,0
40.6179,-7.75924,0
48.1161,16.2911,0
49.7381,10.7906,0
55.9989,-3.92539,0
52.4746,12.9538,0
50.6505,6.72207,0
53.1643,7.28386,0
51.2427,12.8584,0
50.3028,7.48635,0
50.8399,6.75741,0
50.9362,6.65317,0
42.9125,-1.8357,0
50.0517,6.48932,0
39.7106,-8.91667,0
51.2961,6.63695,0
48.1498,13.9828,0
51.4942,6.62709,0
47.1143,9.18896,0
52.3308,13.751,0
50.4698,4.53512,0
52.4722,13.3667,0
47.5714,8.9105,0
47.3366,15.0033,0
49.4842,17.1332,0
48.2458,0.163573,0
48.003,0.311228,0
47.3293,1.5041,0
45.1489,0.80532,0
45.357,1.92949,0
45.3052,1.57476,0
45.308,1.57817,0
45.8127,3.1545,0
45.8525,3.78714,0
45.9583,2.99598,0
45.6705,2.67411,0
45.7308,2.69966,0
45.155,1.38629,0
45.1528,1.16512,0
53.1078,8.27925,0
