lat,lng,ionity
58.7268,16.4021,0
48.3335,11.6971,0
48.5545,11.5894,0
45.5637,5.34861,0
49.2183,2.63182,0
53.8446,-1.34293,0
51.3408,6.62451,0
50.0978,5.75839,0
53.3809,-1.27848,0
51.4959,-0.460521,0
52.4757,-1.67651,0
52.0676,-1.31037,0
51.4928,-0.535787,0
51.5119,-0.659036,0
51.4359,-0.844676,0
51.8848,-2.15125,0
51.5543,-2.54206,0
52.8309,-2.14438,0
52.9929,-2.28303,0
53.4371,-2.57832,0
53.475,-2.63666,0
53.6346,-2.69147,0
50.9329,6.33998,0
48.7529,11.8698,0
56.1419,12.9311,0
49.1733,10.2469,0
51.0755,-1.29273,0
51.3693,-2.88887,0
51.5279,-1.73243,0
53.3974,-1.35569,0
53.6811,-0.984495,0
53.6295,-2.02572,0
51.4796,-0.503181,0
53.4844,-2.38656,0
53.4355,-2.49253,0
51.5813,-3.03569,0
51.5307,-3.2315,0
52.6914,-1.29094,0
53.1412,-1.33099,0
53.6032,-2.57521,0
48.0832,16.3331,0
47.8354,16.182,0
58.5709,16.0819,0
47.526,7.7086,0
47.3012,8.54799,0
47.5444,7.6173,0
48.9553,8.38027,0
51.701,7.1473,0
52.4393,9.87375,0
49.6646,8.55508,0
49.7409,8.54336,0
51.9612,12.4645,0
49.2731,12.1281,0
52.4399,-1.43959,0
48.7868,8.98536,0
49.0475,6.9922,0
50.4945,4.69811,0
50.2226,5.05971,0
51.4404,6.60266,0
51.4972,6.89415,0
43.5898,3.89741,0
44.426,26.864,0
51.3814,9.2525,0
54.1856,-1.46032,0
45.5171,3.26107,0
45.8805,3.62874,0
47.4338,9.39131,0
49.4697,11.1861,0
43.6045,3.92901,0
43.279,-2.15326,0
55.6054,9.58463,0
49.7954,8.14117,0
44.864,10.2387,0
44.6948,10.087,0
53.8774,11.5367,0
48.5716,1.99519,0
44.9645,9.90087,0
48.8584,6.09021,0
43.2902,1.93994,0
43.157,2.95134,0
51.3111,12.5497,0
51.0382,13.6125,0
48.3398,17.6339,0
37.5216,-2.69351,0
38.0486,-1.1225,0
37.2946,-3.45226,0
37.1926,-3.73521,0
39.0078,-0.567428,0
44.9928,10.8508,0
48.565,7.9581,0
44.3536,9.89669,0
45.6662,9.66081,0
48.0603,14.0419,0
48.8572,17.9542,0
49.781,10.2198,0
40.1531,15.7477,0
40.9139,14.7536,0
43.8534,11.118,0
51.9169,8.61855,0
57.6838,12.3023,0
42.5305,2.82393,0
41.506,0.0988657,0
47.7537,9.90751,0
49.7235,9.82479,0
52.2168,-2.15467,0
52.0996,8.19977,0
47.1476,15.3294,0
52.4889,-2.02229,0
34.7099,33.081,0
52.3424,7.24097,0
36.7567,-4.0997,0
40.3879,-3.63293,0
40.3889,-3.63187,0
50.1057,12.0941,0
48.1859,13.9618,0
48.1794,13.8642,0
45.9628,-0.551308,0
47.7519,17.4141,0
50.0251,11.5999,0
49.0917,5.09785,0
52.1981,10.4625,0
47.2854,7.72707,0
49.1605,16.594,0
40.6609,-4.09858,0
40.4629,-3.88352,0
40.4075,-3.7451,0
40.5317,-3.62281,0
53.1174,8.806,0
39.8367,-3.47797,0
40.3616,-3.80035,0
50.0892,3.1713,0
49.7822,3.33697,0
49.0586,4.28302,0
46.1585,5.65039,0
50.1924,9.18204,0
52.5755,12.9727,0
38.1979,-3.6689,0
47.2374,5.26504,0
47.201,5.30629,0
48.6426,16.9994,0
49.1555,3.71541,0
48.8911,2.90378,0
50.9753,5.55538,0
49.1888,16.8772,0
50.1123,14.5878,0
38.9714,-8.9804,0
49.3704,0.712896,0
43.522,-5.63793,0
51.2078,14.6868,0
51.2063,14.6606,0
50.9736,7.46815,0
51.0026,5.45756,0
43.5139,-5.81996,0
40.7454,-4.33569,0
53.228,8.64264,0
51.2118,4.44605,0
45.898,3.15391,0
48.374,11.7482,0
38.8292,-9.19087,0
46.5083,2.63731,0
46.0529,3.11292,0
47.246,2.06563,0
43.326,-4.19466,0
43.3332,-4.32492,0
53.0232,8.80288,0
46.3089,20.0413,0
47.7308,20.4144,0
38.3569,27.2329,0
51.2381,12.1358,0
51.2373,12.0675,0
49.4243,11.208,0
43.3965,-3.39853,0
51.5541,6.97486,0
43.4352,-3.84644,0
51.574,11.9005,0
51.7352,11.6676,0
52.6958,13.2006,0
51.8969,13.817,0
53.1611,8.13441,0
48.1498,13.9828,0
45.8969,14.2559,0
47.1843,8.97192,0
48.0577,0.176334,0
48.003,0.311228,0
45.3052,1.57476,0
45.8525,3.78714,0
45.8354,2.82137,0
47.11,4.71253,0
38.0039,-1.17198,0
43.5435,-6.03768,0
48.0106,13.9252,0
40.8201,-4.18608,0
40.7097,30.3826,0
40.7858,31.2724,0
40.3272,32.4928,0
40.4372,32.4136,0
52.8494,13.6667,0
51.6346,6.29497,0
49.5257,15.3542,0
43.4598,-5.12287,0
47.211,7.6008,0
46.1876,13.1165,0
45.4986,8.91925,0
45.2511,8.46681,0
43.477,-5.2509,0
42.1505,-8.42615,0
41.2907,-4.89985,0
41.9817,-7.29019,0
52.3507,12.5941,0
51.5321,7.66025,0
38.4984,-1.64513,0
39.1056,-1.98502,0
39.6282,-3.07564,0
45.7403,12.6909,0
52.6786,13.225,0
39.6833,-2.3898,0
49.2068,6.12481,0
49.0429,4.32238,0
42.8671,-5.88249,0
51.2979,4.9442,0
51.2886,4.86138,0
42.579,-5.66872,0
42.3217,-5.60731,0
41.0357,14.3271,0
52.332,13.1176,0
51.2079,7.03844,0
50.9199,10.5492,0
49.8517,2.8058,0
51.3946,6.36109,0
49.7561,1.69665,0
50.939,5.29509,0
50.0605,10.1503,0
49.3532,8.41719,0
37.0586,-3.65518,0
50.0299,10.2658,0
46.6143,13.898,0
47.5896,15.667,0
40.1036,0.130313,0
40.7576,0.611579,0
49.4403,7.64919,0
41.5415,0.555196,0
42.6602,2.86138,0
44.2848,0.266566,0
47.0098,15.4417,0
46.2522,14.9735,0
43.8327,10.4776,0
41.6811,-0.919213,0
50.8335,5.7183,0
50.9936,5.78614,0
51.2324,5.79766,0
51.3951,6.1793,0
51.4789,4.31578,0
51.4952,5.30498,0
51.5167,6.00564,0
51.5508,4.9598,0
51.674,5.59925,0
51.6964,5.88486,0
51.7112,5.57014,0
51.8373,4.72095,0
51.8638,5.71801,0
51.91,6.14894,0
51.9413,5.76644,0
51.9427,5.1453,0
52.0373,5.5815,0
52.0548,5.13477,0
52.0567,5.39628,0
52.1721,4.98744,0
52.2084,6.09286,0
52.243,6.31796,0
52.251,6.00597,0
52.2847,5.18367,0
46.4495,15.6499,0
42.4558,-2.41046,0
52.5828,4.97982,0
52.6245,5.66409,0
52.6837,6.27715,0
52.7096,5.02811,0
52.7551,6.18625,0
52.7704,5.76216,0
49.6092,6.95964,0
46.0986,3.1389,0
49.214,16.4135,0
50.9367,6.65124,0
51.0447,4.45299,0
42.7365,-8.64097,0
34.7081,33.1108,0
45.9347,14.8042,0
50.5125,4.41183,0
45.3067,15.2791,0
45.556,15.6048,0
47.4513,0.747344,0
41.7793,-8.56336,0
53.0564,8.53619,0
47.9074,7.58862,0
49.7148,13.1387,0
49.717,13.1294,0
44.9414,8.56866,0
52.8135,7.19086,0
48.1911,0.171447,0
48.773,0.304291,0
53.8203,10.5111,0
44.2444,9.54408,0
50.5513,12.2745,0
49.8042,6.76025,0
53.5468,10.1482,0
48.246,3.54865,0
52.2644,13.5773,0
40.0202,32.8862,0
53.6547,9.82112,0
53.7151,9.7591,0
47.3341,0.443383,0
47.5382,-0.333723,0
39.2523,-0.472566,0
48.5193,9.81052,0
37.0283,35.4149,0
49.5668,10.9434,0
40.2005,-8.48838,0
42.1586,12.6163,0
53.0291,8.21582,0
39.2706,-8.72601,0
39.3314,-9.00152,0
37.094,37.4567,0
36.9629,36.1163,0
48.026,16.933,0
48.0255,16.9427,0
39.501,-1.09554,0
48.3905,15.9183,0
39.5285,-1.4298,0
41.4538,-8.73216,0
41.7372,1.80678,0
41.9558,2.24384,0
39.9305,-5.14034,0
39.4609,-5.86042,0
52.3782,13.5428,0
44.2859,8.43551,0
50.6619,17.6953,0
43.5466,-6.33217,0
44.3949,27.8324,0
43.6342,13.3344,0
39.9214,-7.47608,0
49.1269,5.62794,0
39.0229,-3.41212,0
39.029,-3.38168,0
42.4517,-5.50345,0
49.4075,9.47269,0
50.166,12.1074,0
37.9096,-1.16273,0
37.5615,-3.62555,0
50.9538,7.19613,0
51.3967,10.0403,0
51.396,10.1268,0
40.9142,14.7474,0
39.6394,-8.96926,0
43.2605,-8.20487,0
38.0234,27.445,0
42.9063,-4.11698,0
42.0614,13.5576,0
40.4483,-3.51685,0
46.7905,-1.19802,0
50.0339,11.4749,0
42.4025,14.1383,0
38.5449,-0.169031,0
50.9466,5.28596,0
39.8572,-0.169779,0
