lat,lng,ionity
59.9309,10.867,0
58.3269,15.0945,0
58.2938,14.916,0
55.3323,10.7325,0
58.9167,17.3664,0
58.7553,16.6068,0
55.6975,12.3627,0
55.6088,12.3158,0
55.3624,11.2231,0
51.5696,-2.66562,0
48.2524,11.5329,0
48.3335,11.6971,0
48.386,11.5975,0
48.6925,6.06701,0
47.2199,5.00589,0
45.5637,5.34861,0
48.431,5.86001,0
47.3066,4.50199,0
49.2183,2.63182,0
50.5302,4.87777,0
50.9167,4.03632,0
48.179,11.7284,0
58.06,11.883,0
57.8775,11.9596,0
57.6567,12.0177,0
55.628,12.5801,0
54.9022,11.9241,0
55.2629,12.0013,0
57.5727,12.0588,0
59.5179,10.7256,0
59.6219,10.7333,0
47.7377,12.128,0
50.3556,7.47936,0
51.037,6.96644,0
49.4715,8.31282,0
49.3265,8.56392,0
51.4279,7.52808,0
51.4355,6.59761,0
51.4321,6.605,0
51.0824,6.98848,0
51.0863,7.13298,0
51.4146,7.26183,0
51.4636,7.06409,0
50.4204,4.94394,0
49.6769,6.39425,0
45.4704,8.44853,0
52.8589,-1.30138,0
52.5094,-1.78777,0
52.5152,-1.8682,0
52.1829,-0.89025,0
52.062,-0.707466,0
51.8631,0.192288,0
51.8797,0.203874,0
52.6287,-2.04746,0
52.6742,-2.08225,0
51.8736,-1.20062,0
51.4895,-0.551415,0
53.3473,-2.49755,0
53.1565,-2.34955,0
52.06,-2.14625,0
52.0012,-2.12265,0
51.7619,-2.3196,0
51.7565,-2.3269,0
52.5521,-1.73773,0
52.8769,-2.16472,0
52.881,-2.16636,0
53.4025,-2.51473,0
53.5293,-2.69866,0
53.6346,-2.69147,0
53.9587,-2.75524,0
54.2332,-2.71987,0
51.189,6.77654,0
48.7529,11.8698,0
48.3097,11.2043,0
48.4531,10.053,0
48.5184,9.76072,0
48.6309,9.53329,0
57.8559,14.267,0
57.6634,14.1789,0
52.2321,-1.02358,0
60.3696,25.562,0
60.3213,25.4393,0
51.0755,-1.29273,0
51.4162,-0.983115,0
51.0675,-1.29259,0
51.5016,-2.67498,0
51.3547,-2.89461,0
51.2725,-2.91874,0
51.3006,0.324832,0
51.3072,0.430306,0
51.2606,0.619306,0
51.1637,0.862846,0
51.4529,-1.31935,0
51.5093,-2.51568,0
51.5436,-1.84749,0
59.2126,17.7614,0
58.749,16.9699,0
51.1627,-0.131991,0
53.461,-1.44764,0
53.5395,-1.5082,0
58.7542,16.7378,0
53.7094,-1.32303,0
53.6733,-1.82616,0
53.4911,-2.37903,0
53.4844,-2.38656,0
53.4229,-2.58927,0
51.5813,-3.03569,0
50.9217,-1.31524,0
51.5307,-3.2315,0
52.8386,-1.29625,0
53.1412,-1.33099,0
53.428,-1.24816,0
53.5435,-1.01789,0
54.7929,-2.86815,0
51.499,-2.67328,0
53.4876,-2.11586,0
53.5396,-2.23031,0
53.4629,-2.35129,0
53.723,-2.63112,0
53.7162,-2.48577,0
53.6032,-2.57521,0
53.5582,-0.721042,0
53.592,-0.988804,0
49.4462,7.69664,0
55.3123,-3.4517,0
55.3166,-3.46171,0
55.501,-3.69478,0
55.8284,-4.09193,0
55.9939,-3.70761,0
60.6364,17.1441,0
51.0213,-3.05981,0
51.5337,-3.58211,0
50.9107,7.06603,0
50.9067,6.99913,0
50.8908,6.92651,0
50.9854,7.0147,0
58.4341,15.6833,0
58.4801,15.8678,0
50.4538,7.77738,0
51.2584,6.91444,0
48.1583,15.1098,0
48.1934,14.2377,0
48.1935,14.225,0
53.324,-6.37297,0
48.1994,13.6413,0
48.1514,16.3462,0
50.5454,7.58703,0
48.6882,13.2046,0
48.7328,9.04726,0
47.8354,16.182,0
59.4052,17.9656,0
59.4136,17.9439,0
59.655,17.0861,0
59.1584,17.6464,0
59.3686,16.9468,0
59.4183,17.8531,0
58.3682,15.2897,0
48.1616,11.8561,0
48.9721,8.44551,0
48.9055,8.77546,0
58.9628,17.4916,0
48.9166,8.71889,0
58.1464,14.5723,0
49.9056,8.51609,0
50.0939,8.74055,0
47.6037,7.60074,0
47.5043,8.03294,0
47.2416,8.60687,0
47.3012,8.54799,0
48.4692,7.90478,0
48.9553,8.38027,0
49.2232,8.60388,0
49.4489,8.6464,0
49.9086,8.60783,0
49.1649,8.57054,0
48.8244,8.00076,0
49.3437,7.30424,0
47.9611,16.3662,0
49.8944,8.60528,0
50.3543,8.69347,0
50.7146,9.10376,0
59.3159,15.4434,0
52.4673,13.2344,0
50.8975,6.91128,0
53.8225,9.92301,0
53.3424,10.0387,0
52.4393,9.87375,0
52.1288,10.0469,0
52.8888,9.76456,0
53.4079,9.98323,0
53.5947,9.92255,0
54.7366,9.38662,0
54.182,9.94591,0
49.6646,8.55508,0
49.415,7.52131,0
49.5559,8.5495,0
49.3626,8.54642,0
46.1846,6.08296,0
49.9338,8.48397,0
50.1598,8.69251,0
51.3147,6.22471,0
45.9864,6.12817,0
50.9962,6.54509,0
50.1334,8.58407,0
50.0278,8.94077,0
50.027,8.47621,0
50.0588,8.649,0
51.2874,12.1327,0
51.6328,12.1959,0
52.1259,10.0544,0
47.126,5.38623,0
47.1189,5.38562,0
50.803,12.8577,0
50.1381,8.59252,0
47.039,4.85352,0
48.1705,11.4197,0
52.4399,-1.43959,0
52.4602,-1.48724,0
55.5649,12.234,0
57.9213,14.3133,0
57.9965,14.4446,0
49,11.364,0
50.9502,7.12929,0
48.2027,15.6633,0
49.2763,8.69794,0
